date,open,high,low,close,volume
1985/04/24,7.95,7.95,7.95,7.95,6400
1985/04/25,8.28,8.28,8.28,8.28,24500
1985/04/26,8.17,8.17,8.17,8.17,2600
1985/04/29,8.06,8.06,8.06,8.06,35300
1985/04/30,8.06,8.06,8.06,8.06,35300
1985/05/01,8.06,8.06,8.06,8.06,75500
1985/05/02,8.06,8.06,8.06,8.06,27200
1985/05/03,7.95,7.95,7.95,7.95,11000
1985/05/06,7.95,7.95,7.95,7.95,10000
1985/05/07,7.95,7.95,7.95,7.95,1000
1985/05/08,7.95,7.95,7.95,7.95,8800
1985/05/09,7.95,7.95,7.95,7.95,500
1985/05/10,7.95,7.95,7.95,7.95,9700
1985/05/13,7.95,7.95,7.95,7.95,200
1985/05/14,7.95,7.95,7.95,7.95,1300
1985/05/15,7.79,7.79,7.79,7.79,5500
1985/05/16,7.79,7.79,7.79,7.79,100
1985/05/17,7.87,7.87,7.87,7.87,9200
1985/05/20,7.95,7.95,7.95,7.95,1900
1985/05/21,7.95,7.95,7.95,7.95,31900
1985/05/22,7.95,7.95,7.95,7.95,1600
1985/05/23,7.95,7.95,7.95,7.95,5200
1985/05/24,7.87,7.87,7.87,7.87,50100
1985/05/28,7.87,7.87,7.87,7.87,62600
1985/05/29,7.79,7.79,7.79,7.79,44300
1985/05/30,7.79,7.79,7.79,7.79,353000
1985/05/31,7.57,7.57,7.57,7.57,9700
1985/06/03,7.46,7.46,7.46,7.46,5500
1985/06/04,7.46,7.46,7.46,7.46,200
1985/06/05,7.46,7.46,7.46,7.46,2600
1985/06/06,7.38,7.38,7.38,7.38,21500
1985/06/07,7.38,7.38,7.38,7.38,40100
1985/06/10,7.38,7.38,7.38,7.38,9600
1985/06/11,7.57,7.57,7.57,7.57,30900
1985/06/12,7.46,7.46,7.46,7.46,11500
1985/06/13,7.57,7.57,7.57,7.57,16600
1985/06/14,7.68,7.68,7.68,7.68,5900
1985/06/17,7.57,7.57,7.57,7.57,600
1985/06/18,7.68,7.68,7.68,7.68,11500
1985/06/19,7.57,7.57,7.57,7.57,8100
1985/06/20,7.57,7.57,7.57,7.57,1300
1985/06/24,7.79,7.79,7.79,7.79,40400
1985/06/25,7.68,7.68,7.68,7.68,30200
1985/06/26,7.31,7.31,7.31,7.31,49200
1985/06/27,7.42,7.42,7.42,7.42,6200
1985/06/28,7.49,7.49,7.49,7.49,3500
1985/07/01,7.49,7.49,7.49,7.49,4200
1985/07/02,7.57,7.57,7.57,7.57,6500
1985/07/03,7.67,7.67,7.67,7.67,10500
1985/07/05,7.67,7.67,7.67,7.67,800
1985/07/08,7.78,7.78,7.78,7.78,81100
1985/07/09,7.78,7.78,7.78,7.78,58100
1985/07/10,8.06,8.06,8.06,8.06,31700
1985/07/11,7.88,7.88,7.88,7.88,22300
1985/07/12,7.96,7.96,7.96,7.96,7400
1985/07/15,8.06,8.06,8.06,8.06,34800
1985/07/16,8.16,8.16,8.16,8.16,66000
1985/07/17,8.16,8.16,8.16,8.16,59900
1985/07/18,8.16,8.16,8.16,8.16,21500
1985/07/19,8.06,8.06,8.06,8.06,19700
1985/07/22,8.06,8.06,8.06,8.06,34200
1985/07/23,8.16,8.16,8.16,8.16,21500
1985/07/24,8.06,8.06,8.06,8.06,71000
1985/07/25,7.96,7.96,7.96,7.96,104300
1985/07/26,7.88,7.88,7.88,7.88,101200
1985/07/29,7.67,7.67,7.67,7.67,52600
1985/07/30,7.57,7.57,7.57,7.57,19000
1985/07/31,7.47,7.47,7.47,7.47,18100
1985/08/01,7.67,7.67,7.67,7.67,7200
1985/08/02,7.67,7.67,7.67,7.67,8700
1985/08/05,7.57,7.57,7.57,7.57,27600
1985/08/06,7.78,7.78,7.78,7.78,80000
1985/08/07,7.67,7.67,7.67,7.67,35900
1985/08/08,7.67,7.67,7.67,7.67,3700
1985/08/09,7.57,7.57,7.57,7.57,12200
1985/08/12,7.57,7.57,7.57,7.57,1300
1985/08/13,7.67,7.67,7.67,7.67,2500
1985/08/14,7.78,7.78,7.78,7.78,9700
1985/08/15,7.78,7.78,7.78,7.78,1100
1985/08/16,7.67,7.67,7.67,7.67,5500
1985/08/19,7.78,7.78,7.78,7.78,3800
1985/08/20,7.78,7.78,7.78,7.78,1000
1985/08/21,7.67,7.67,7.67,7.67,18300
1985/08/22,7.67,7.67,7.67,7.67,8700
1985/08/23,7.57,7.57,7.57,7.57,4900
1985/08/26,7.57,7.57,7.57,7.57,19700
1985/08/27,7.67,7.67,7.67,7.67,1900
1985/08/28,7.57,7.57,7.57,7.57,3100
1985/08/29,7.57,7.57,7.57,7.57,2600
1985/08/30,7.57,7.57,7.57,7.57,600
1985/09/03,7.47,7.47,7.47,7.47,17800
1985/09/04,7.39,7.39,7.39,7.39,17100
1985/09/05,7.39,7.39,7.39,7.39,22400
1985/09/06,7.18,7.18,7.18,7.18,50000
1985/09/09,7.29,7.29,7.29,7.29,22500
1985/09/10,7.39,7.39,7.39,7.39,11400
1985/09/11,7.39,7.39,7.39,7.39,13600
1985/09/12,7.39,7.39,7.39,7.39,20200
1985/09/13,7.39,7.39,7.39,7.39,7900
1985/09/17,7.39,7.39,7.39,7.39,300
1985/09/18,7.39,7.39,7.39,7.39,800
1985/09/19,7.39,7.39,7.39,7.39,1700
1985/09/20,7.47,7.47,7.47,7.47,21000
1985/09/23,7.78,7.78,7.78,7.78,18600
1985/09/24,7.67,7.67,7.67,7.67,18300
1985/09/25,7.78,7.78,7.78,7.78,23400
1985/09/26,7.78,7.78,7.78,7.78,1300
1985/09/30,7.57,7.57,7.57,7.57,3700
1985/10/01,7.78,7.78,7.78,7.78,15500
1985/10/02,7.88,7.88,7.88,7.88,33200
1985/10/03,7.96,7.96,7.96,7.96,40100
1985/10/04,7.88,7.88,7.88,7.88,15500
1985/10/07,7.88,7.88,7.88,7.88,800
1985/10/08,7.88,7.88,7.88,7.88,900
1985/10/09,8.16,8.16,8.16,8.16,8700
1985/10/10,8.06,8.06,8.06,8.06,15500
1985/10/11,8.27,8.27,8.27,8.27,14600
1985/10/14,8.16,8.16,8.16,8.16,8800
1985/10/15,8.06,8.06,8.06,8.06,17900
1985/10/16,8.16,8.16,8.16,8.16,3100
1985/10/17,8.16,8.16,8.16,8.16,147000
1985/10/18,8.16,8.16,8.16,8.16,7700
1985/10/21,8.06,8.06,8.06,8.06,4400
1985/10/22,7.96,7.96,7.96,7.96,3400
1985/10/23,7.96,7.96,7.96,7.96,5500
1985/10/24,7.88,7.88,7.88,7.88,5300
1985/10/25,7.78,7.78,7.78,7.78,8100
1985/10/28,8.16,8.16,8.16,8.16,12000
1985/10/29,8.27,8.27,8.27,8.27,15000
1985/10/30,8.45,8.45,8.45,8.45,104700
1985/10/31,8.55,8.55,8.55,8.55,39900
1985/11/01,8.37,8.37,8.37,8.37,46900
1985/11/04,8.27,8.27,8.27,8.27,49900
1985/11/05,8.37,8.37,8.37,8.37,60300
1985/11/06,8.45,8.45,8.45,8.45,109000
1985/11/07,8.55,8.55,8.55,8.55,73400
1985/11/08,8.55,8.55,8.55,8.55,19900
1985/11/11,8.45,8.45,8.45,8.45,17000
1985/11/12,8.45,8.45,8.45,8.45,9500
1985/11/13,8.45,8.45,8.45,8.45,45500
1985/11/14,8.55,8.55,8.55,8.55,25100
1985/11/15,8.55,8.55,8.55,8.55,2800
1985/11/18,8.55,8.55,8.55,8.55,10100
1985/11/19,8.55,8.55,8.55,8.55,4600
1985/11/20,8.76,8.76,8.76,8.76,37800
1985/11/21,8.86,8.86,8.86,8.86,61300
1985/11/22,8.97,8.97,8.97,8.97,18700
1985/11/25,8.97,8.97,8.97,8.97,18400
1985/11/26,8.97,8.97,8.97,8.97,9800
1985/11/27,8.97,8.97,8.97,8.97,13200
1985/11/29,8.97,8.97,8.97,8.97,9700
1985/12/02,8.86,8.86,8.86,8.86,20100
1985/12/03,8.55,8.55,8.55,8.55,31600
1985/12/04,8.76,8.76,8.76,8.76,31200
1985/12/05,8.97,8.97,8.97,8.97,147600
